[Sample Definition]	
Type	Time
Use Buffer	FALSE
delta	0.0000000025
start	-0.0000010250
nsample	1620.0000000000
nframes	1.000000
nAnalog	4.000000
nDigitalSets	0.000000
ChScale A 	1.000000
ChOffset A 	0.000000
ChScale B 	1.000000
ChOffset B 	0.000000
ChScale C 	1.000000
ChOffset C 	0.000000
ChScale D 	1.000000
ChOffset D 	0.000000
TriggerTime	46106.249552666	3/24/2026 9:59:21 AM
[Data]
Time	Chan A	Chan B	Chan C	Chan D
0.0000005175 	 0.0937540755 	 0.0053764340 	 0.0072559211 	 5.0084681511
0.0000005200 	 0.0934399664 	 0.0061107762 	 0.0031390861 	 4.9981827736
0.0000005225 	 0.0933352634 	 0.0060058702 	 0.0093143396 	 5.0269823074
0.0000005250 	 0.0932305604 	 0.0060058702 	 0.0062267128 	 5.0022969246
0.0000005275 	 0.0936493725 	 0.0054813400 	 0.0062267128 	 5.0115542412
0.0000005300 	 0.0933352634 	 0.0052715279 	 0.0072559211 	 5.0043540001
0.0000005325 	 0.0927070379 	 0.0048519038 	 0.0031390861 	 5.0033254623
0.0000005350 	 0.0931258574 	 0.0034881253 	 0.0113727581 	 5.0105252266
0.0000005375 	 0.0933352634 	 0.0024390651 	 0.0062267128 	 5.0043540001
0.0000005400 	 0.0928117409 	 0.0025439709 	 0.0041682944 	 5.0115542412
0.0000005425 	 0.0932305604 	 0.0020194410 	 0.0124019664 	 5.0146398544
0.0000005450 	 0.0933352634 	 0.0012850988 	 0.0082851313 	 5.0094966888
0.0000005475 	 0.0939634815 	 0.0001311325 	 0.0062267128 	 5.0105252266
0.0000005500 	 0.0939634815 	 0.0012850988 	 0.0062267128 	 5.0115542412
0.0000005525 	 0.0938587785 	 0.0005507567 	 0.0051975045 	 4.9950971603
0.0000005550 	 0.0934399664 	 0.0011801928 	 0.0103435479 	 5.0105252266
0.0000005575 	 0.0939634815 	 0.0008654747 	 0.0031390861 	 5.0012683868
0.0000005600 	 0.0934399664 	 0.0012850988 	 0.0082851313 	 5.0115542412
0.0000005625 	 0.0941728875 	 0.0012850988 	 0.0072559211 	 5.0033254623
0.0000005650 	 0.0938587785 	 0.0017047229 	 0.0062267128 	 5.0146398544
0.0000005675 	 0.0943822935 	 0.0026488770 	 0.0093143396 	 5.0094966888
0.0000005700 	 0.0937540755 	 0.0026488770 	 0.0093143396 	 5.0053825378
0.0000005725 	 0.0938587785 	 0.0035930313 	 0.0072559211 	 5.0022969246
0.0000005750 	 0.0939634815 	 0.0031734072 	 0.0072559211 	 5.0105252266
0.0000005775 	 0.0943822935 	 0.0036979374 	 0.0051975045 	 5.0022969246
0.0000005800 	 0.0941728875 	 0.0034881253 	 0.0082851313 	 5.0105252266
0.0000005825 	 0.0943822935 	 0.0045371857 	 0.0031390861 	 5.0053825378
0.0000005850 	 0.0938587785 	 0.0038028434 	 0.0113727581 	 5.0125827789
0.0000005875 	 0.0938587785 	 0.0032783132 	 0.0010806676 	 5.0053825378
0.0000005900 	 0.0935446694 	 0.0023341591 	 0.0041682944 	 5.0105252266
0.0000005925 	 0.0939634815 	 0.0012850988 	 0.0072559211 	 4.9961256981
0.0000005950 	 0.0938587785 	 0.0003409446 	 0.0093143396 	 5.0094966888
0.0000005975 	 0.0934399664 	 -0.0008130216 	 0.0093143396 	 5.0043540001
0.0000006000 	 0.0938587785 	 -0.0021768000 	 0.0072559211 	 5.0033254623
0.0000006025 	 0.0939634815 	 -0.0037503901 	 0.0051975045 	 5.0105252266
0.0000006050 	 0.0933352634 	 -0.0054288870 	 0.0093143396 	 5.0105252266
0.0000006075 	 0.0932305604 	 -0.0061632292 	 0.0072559211 	 5.0064110756
0.0000006100 	 0.0932305604 	 -0.0084711611 	 0.0072559211 	 5.0074396133
0.0000006125 	 0.0933352634 	 -0.0100447517 	 0.0072559211 	 4.9992113113
0.0000006150 	 0.0932305604 	 -0.0110938121 	 0.0082851313 	 5.0064110756
0.0000006175 	 0.0935446694 	 -0.0127723087 	 0.0082851313 	 5.0074396133
0.0000006200 	 0.0929164439 	 -0.0128772147 	 0.0082851313 	 5.0033254623
0.0000006225 	 0.0931258574 	 -0.0131919328 	 0.0031390861 	 5.0125827789
0.0000006250 	 0.0928117409 	 -0.0123526845 	 0.0082851313 	 5.0064110756
0.0000006275 	 0.0931258574 	 -0.0135066509 	 0.0051975045 	 5.0136113167
0.0000006300 	 0.0934399664 	 -0.0117232483 	 0.0062267128 	 5.0012683868
0.0000006325 	 0.0927070379 	 -0.0101496577 	 0.0072559211 	 5.0074396133
0.0000006350 	 0.0936493725 	 -0.0084711611 	 0.0103435479 	 5.0084681511
0.0000006375 	 0.0933352634 	 -0.0062681353 	 0.0072559211 	 5.0084681511
0.0000006400 	 0.0930211470 	 -0.0036454841 	 0.0051975045 	 5.0074396133
0.0000006425 	 0.0937540755 	 -0.0007081155 	 0.0062267128 	 5.0166969299
0.0000006450 	 0.0932305604 	 0.0030685011 	 0.0041682944 	 5.0043540001
0.0000006475 	 0.0931258574 	 0.0061107762 	 0.0103435479 	 5.0115542412
0.0000006500 	 0.0933352634 	 0.0100972047 	 0.0072559211 	 5.0053825378
0.0000006525 	 0.0940681845 	 0.0128247607 	 0.0041682944 	 5.0115542412
0.0000006550 	 0.0938587785 	 0.0175455324 	 0.0031390861 	 5.0074396133
0.0000006575 	 0.0936493725 	 0.0194338411 	 0.0103435479 	 5.0064110756
0.0000006600 	 0.0933352634 	 0.0232104566 	 0.0051975045 	 5.0094966888
0.0000006625 	 0.0932305604 	 0.0259380136 	 0.0062267128 	 5.0156683922
0.0000006650 	 0.0934399664 	 0.0274066981 	 0.0093143396 	 5.0053825378
0.0000006675 	 0.0936493725 	 0.0295048188 	 0.0072559211 	 5.0084681511
0.0000006700 	 0.0933352634 	 0.0306587853 	 0.0113727581 	 5.0033254623
0.0000006725 	 0.0937540755 	 0.0312882215 	 0.0041682944 	 5.0084681511
0.0000006750 	 0.0930211470 	 0.0317078456 	 0.0093143396 	 5.0022969246
0.0000006775 	 0.0936493725 	 0.0314980336 	 0.0072559211 	 5.0136113167
0.0000006800 	 0.0926023349 	 0.0296097249 	 0.0072559211 	 5.0074396133
0.0000006825 	 0.0932305604 	 0.0282459464 	 0.0072559211 	 5.0146398544
0.0000006850 	 0.0927070379 	 0.0255183894 	 0.0082851313 	 5.0084681511
0.0000006875 	 0.0934399664 	 0.0233153626 	 0.0103435479 	 5.0012683868
0.0000006900 	 0.0932305604 	 0.0197485592 	 0.0041682944 	 5.0105252266
0.0000006925 	 0.0933352634 	 0.0158670358 	 0.0072559211 	 5.0012683868
0.0000006950 	 0.0922882259 	 0.0116707953 	 0.0062267128 	 5.0074396133
0.0000006975 	 0.0928117409 	 0.0079990840 	 0.0031390861 	 5.0064110756
0.0000007000 	 0.0924976319 	 0.0039077494 	 0.0103435479 	 5.0094966888
0.0000007025 	 0.0928117409 	 0.0000262265 	 0.0031390861 	 5.0136113167
0.0000007050 	 0.0928117409 	 -0.0046945447 	 0.0051975045 	 5.0084681511
0.0000007075 	 0.0931258574 	 -0.0094153155 	 0.0093143396 	 5.0033254623
0.0000007100 	 0.0930211470 	 -0.0136115570 	 0.0093143396 	 5.0125827789
0.0000007125 	 0.0929164439 	 -0.0164440200 	 0.0082851313 	 5.0022969246
0.0000007150 	 0.0927070379 	 -0.0204304475 	 0.0093143396 	 5.0033254623
0.0000007175 	 0.0929164439 	 -0.0228432864 	 0.0082851313 	 5.0136113167
0.0000007200 	 0.0922882259 	 -0.0251512192 	 0.0082851313 	 5.0043540001
0.0000007225 	 0.0931258574 	 -0.0282984003 	 0.0082851313 	 5.0105252266
0.0000007250 	 0.0923929289 	 -0.0287180245 	 0.0031390861 	 5.0064110756
0.0000007275 	 0.0920788199 	 -0.0296621770 	 0.0113727581 	 5.0166969299
0.0000007300 	 0.0919741169 	 -0.0301867090 	 0.0082851313 	 5.0053825378
0.0000007325 	 0.0919741169 	 -0.0296621770 	 0.0031390861 	 5.0064110756
0.0000007350 	 0.0919741169 	 -0.0281934943 	 0.0082851313 	 5.0053825378
0.0000007375 	 0.0919741169 	 -0.0272493400 	 0.0072559211 	 5.0064110756
0.0000007400 	 0.0919741169 	 -0.0250463132 	 0.0093143396 	 5.0064110756
0.0000007425 	 0.0921835229 	 -0.0237874407 	 0.0051975045 	 5.0074396133
0.0000007450 	 0.0916600078 	 -0.0203255415 	 0.0051975045 	 5.0115542412
0.0000007475 	 0.0921835229 	 -0.0183323268 	 0.0082851313 	 5.0115542412
0.0000007500 	 0.0919741169 	 -0.0142409932 	 0.0062267128 	 5.0084681511
0.0000007525 	 0.0919741169 	 -0.0114085302 	 0.0082851313 	 5.0022969246
0.0000007550 	 0.0918694139 	 -0.0082613491 	 0.0072559211 	 5.0105252266
0.0000007575 	 0.0919741169 	 -0.0046945447 	 0.0031390861 	 5.0043540001
0.0000007600 	 0.0916600078 	 -0.0010228336 	 0.0031390861 	 5.0146398544
0.0000007625 	 0.0918694139 	 0.0017047229 	 0.0093143396 	 4.9950971603
0.0000007650 	 0.0917647108 	 0.0043273736 	 0.0051975045 	 5.0166969299
0.0000007675 	 0.0915553048 	 0.0074745538 	 0.0072559211 	 5.0053825378
0.0000007700 	 0.0918694139 	 0.0099922987 	 0.0103435479 	 5.0074396133
0.0000007725 	 0.0920788199 	 0.0119855125 	 0.0031390861 	 5.0053825378
0.0000007750 	 0.0915553048 	 0.0139787272 	 0.0041682944 	 5.0125827789
0.0000007775 	 0.0923929289 	 0.0152375996 	 0.0031390861 	 5.0074396133
0.0000007800 	 0.0921835229 	 0.0168111902 	 0.0093143396 	 5.0136113167
0.0000007825 	 0.0923929289 	 0.0170210022 	 0.0062267128 	 5.0002398491
0.0000007850 	 0.0920788199 	 0.0189093109 	 0.0051975045 	 5.0166969299
0.0000007875 	 0.0916600078 	 0.0177553445 	 0.0082851313 	 5.0012683868
0.0000007900 	 0.0918694139 	 0.0182798747 	 0.0041682944 	 5.0094966888
0.0000007925 	 0.0928117409 	 0.0180700626 	 0.0082851313 	 5.0033254623
0.0000007950 	 0.0918694139 	 0.0173357204 	 0.0093143396 	 5.0115542412
0.0000007975 	 0.0924976319 	 0.0164964721 	 0.0031390861 	 5.0002398491
0.0000008000 	 0.0923929289 	 0.0149228815 	 0.0072559211 	 5.0084681511
0.0000008025 	 0.0924976319 	 0.0148179755 	 0.0051975045 	 5.0053825378
0.0000008050 	 0.0918694139 	 0.0135591030 	 0.0062267128 	 5.0136113167
0.0000008075 	 0.0923929289 	 0.0129296668 	 0.0051975045 	 5.0084681511
0.0000008100 	 0.0921835229 	 0.0116707953 	 0.0113727581 	 5.0074396133
0.0000008125 	 0.0924976319 	 0.0107266409 	 0.0082851313 	 5.0022969246
0.0000008150 	 0.0926023349 	 0.0099922987 	 0.0093143396 	 5.0125827789
0.0000008175 	 0.0923929289 	 0.0090481443 	 0.0062267128 	 5.0064110756
0.0000008200 	 0.0927070379 	 0.0082088960 	 0.0072559211 	 5.0105252266
0.0000008225 	 0.0924976319 	 0.0079990840 	 0.0051975045 	 5.0084681511
0.0000008250 	 0.0926023349 	 0.0077892719 	 0.0062267128 	 5.0074396133
0.0000008275 	 0.0922882259 	 0.0067402124 	 0.0072559211 	 5.0115542412
0.0000008300 	 0.0921835229 	 0.0060058702 	 0.0062267128 	 5.0094966888
0.0000008325 	 0.0919741169 	 0.0059009641 	 0.0072559211 	 5.0094966888
0.0000008350 	 0.0920788199 	 0.0049568098 	 0.0082851313 	 5.0115542412
0.0000008375 	 0.0918694139 	 0.0050617158 	 0.0093143396 	 5.0043540001
0.0000008400 	 0.0919741169 	 0.0044322796 	 0.0082851313 	 5.0064110756
0.0000008425 	 0.0914506018 	 0.0039077494 	 0.0103435479 	 5.0084681511
0.0000008450 	 0.0919741169 	 0.0038028434 	 0.0103435479 	 5.0115542412
0.0000008475 	 0.0913458988 	 0.0031734072 	 0.0062267128 	 5.0084681511
0.0000008500 	 0.0908223763 	 0.0021243470 	 0.0051975045 	 5.0022969246
0.0000008525 	 0.0915553048 	 0.0011801928 	 0.0062267128 	 5.0115542412
0.0000008550 	 0.0915553048 	 0.0013900048 	 0.0031390861 	 5.0033254623
0.0000008575 	 0.0915553048 	 -0.0004983037 	 0.0021098778 	 5.0074396133
0.0000008600 	 0.0919741169 	 0.0000262265 	 0.0082851313 	 5.0022969246
0.0000008625 	 0.0915553048 	 -0.0006032095 	 0.0113727581 	 5.0053825378
0.0000008650 	 0.0913458988 	 -0.0023866121 	 0.0021098778 	 5.0115542412
0.0000008675 	 0.0918694139 	 -0.0022817061 	 0.0082851313 	 5.0084681511
0.0000008700 	 0.0918694139 	 -0.0022817061 	 0.0062267128 	 5.0033254623
0.0000008725 	 0.0917647108 	 -0.0028062363 	 0.0062267128 	 5.0115542412
0.0000008750 	 0.0913458988 	 -0.0038552962 	 0.0093143396 	 5.0043540001
0.0000008775 	 0.0919741169 	 -0.0044847326 	 0.0103435479 	 5.0074396133
0.0000008800 	 0.0919741169 	 -0.0050092628 	 0.0031390861 	 5.0084681511
0.0000008825 	 0.0922882259 	 -0.0052190749 	 0.0041682944 	 5.0115542412
0.0000008850 	 0.0916600078 	 -0.0058485111 	 0.0062267128 	 5.0084681511
0.0000008875 	 0.0924976319 	 -0.0064779473 	 0.0103435479 	 5.0043540001
0.0000008900 	 0.0921835229 	 -0.0076319138 	 0.0072559211 	 5.0115542412
0.0000008925 	 0.0921835229 	 -0.0085760672 	 0.0093143396 	 5.0053825378
0.0000008950 	 0.0920788199 	 -0.0092055034 	 0.0062267128 	 5.0053825378
0.0000008975 	 0.0922882259 	 -0.0098349396 	 0.0082851313 	 5.0084681511
0.0000009000 	 0.0917647108 	 -0.0104643758 	 0.0082851313 	 5.0033254623
0.0000009025 	 0.0915553048 	 -0.0119330604 	 0.0103435479 	 5.0064110756
0.0000009050 	 0.0921835229 	 -0.0138213690 	 0.0124019664 	 5.0033254623
0.0000009075 	 0.0921835229 	 -0.0138213690 	 0.0062267128 	 5.0156683922
0.0000009100 	 0.0919741169 	 -0.0153949596 	 0.0051975045 	 5.0064110756
0.0000009125 	 0.0920788199 	 -0.0168636441 	 0.0062267128 	 5.0053825378
0.0000009150 	 0.0914506018 	 -0.0174930803 	 0.0082851313 	 5.0002398491
0.0000009175 	 0.0922882259 	 -0.0193813872 	 0.0062267128 	 5.0074396133
0.0000009200 	 0.0915553048 	 -0.0202206355 	 0.0103435479 	 5.0043540001
0.0000009225 	 0.0915553048 	 -0.0222138502 	 0.0062267128 	 5.0177254677
0.0000009250 	 0.0913458988 	 -0.0235776287 	 0.0093143396 	 4.9971542358
0.0000009275 	 0.0915553048 	 -0.0242070649 	 0.0062267128 	 5.0156683922
0.0000009300 	 0.0920788199 	 -0.0255708434 	 0.0062267128 	 5.0022969246
0.0000009325 	 0.0913458988 	 -0.0266199037 	 0.0093143396 	 5.0064110756
0.0000009350 	 0.0913458988 	 -0.0267248098 	 0.0093143396 	 5.0115542412
0.0000009375 	 0.0912411883 	 -0.0268297158 	 0.0041682944 	 5.0053825378
0.0000009400 	 0.0911364853 	 -0.0269346219 	 0.0072559211 	 5.0115542412
0.0000009425 	 0.0913458988 	 -0.0274591520 	 0.0051975045 	 5.0012683868
0.0000009450 	 0.0910317823 	 -0.0258855615 	 0.0093143396 	 5.0033254623
0.0000009475 	 0.0912411883 	 -0.0263051856 	 0.0041682944 	 5.0115542412
0.0000009500 	 0.0915553048 	 -0.0237874407 	 0.0093143396 	 5.0043540001
0.0000009525 	 0.0909270793 	 -0.0223187562 	 0.0072559211 	 4.9981827736
0.0000009550 	 0.0915553048 	 -0.0200108234 	 0.0093143396 	 5.0084681511
0.0000009575 	 0.0915553048 	 -0.0182274207 	 0.0072559211 	 5.0022969246
0.0000009600 	 0.0913458988 	 -0.0152900536 	 0.0051975045 	 5.0115542412
0.0000009625 	 0.0913458988 	 -0.0136115570 	 0.0051975045 	 4.9981827736
0.0000009650 	 0.0911364853 	 -0.0109889060 	 0.0103435479 	 5.0125827789
0.0000009675 	 0.0916600078 	 -0.0086809732 	 0.0031390861 	 5.0033254623
0.0000009700 	 0.0910317823 	 -0.0051141689 	 0.0031390861 	 5.0064110756
0.0000009725 	 0.0912411883 	 -0.0036454841 	 0.0093143396 	 4.9961256981
0.0000009750 	 0.0908223763 	 -0.0004983037 	 0.0082851313 	 5.0064110756
0.0000009775 	 0.0919741169 	 0.0003409446 	 0.0031390861 	 5.0074396133
0.0000009800 	 0.0913458988 	 0.0021243470 	 0.0093143396 	 5.0094966888
0.0000009825 	 0.0913458988 	 0.0035930313 	 0.0072559211 	 4.9961256981
0.0000009850 	 0.0915553048 	 0.0048519038 	 0.0062267128 	 5.0146398544
0.0000009875 	 0.0909270793 	 0.0044322796 	 0.0051975045 	 4.9930400848
0.0000009900 	 0.0913458988 	 0.0047469977 	 0.0041682944 	 5.0094966888
0.0000009925 	 0.0906129703 	 0.0047469977 	 0.0113727581 	 4.9950971603
0.0000009950 	 0.0901941583 	 0.0033832192 	 0.0021098778 	 5.0094966888
0.0000009975 	 0.0904035643 	 0.0033832192 	 0.0103435479 	 5.0043540001
0.0000010000 	 0.0900894552 	 0.0022292531 	 0.0041682944 	 5.0043540001
0.0000010025 	 0.0907176733 	 0.0017047229 	 0.0093143396 	 5.0053825378
0.0000010050 	 0.0904035643 	 0.0002360386 	 0.0082851313 	 5.0074396133
0.0000010075 	 0.0907176733 	 -0.0011277397 	 0.0051975045 	 5.0012683868
0.0000010100 	 0.0905082673 	 -0.0027013302 	 0.0010806676 	 5.0074396133
0.0000010125 	 0.0910317823 	 -0.0033307660 	 0.0051975045 	 4.9981827736
0.0000010150 	 0.0911364853 	 -0.0040651085 	 0.0072559211 	 5.0053825378
0.0000010175 	 0.0910317823 	 -0.0058485111 	 0.0103435479 	 5.0094966888
0.0000010200 	 0.0912411883 	 -0.0063730413 	 0.0072559211 	 5.0043540001
0.0000010225 	 0.0914506018 	 -0.0072122896 	 0.0051975045 	 5.0125827789
0.0000010250 	 0.0910317823 	 -0.0058485111 	 0.0103435479 	 4.9992113113
0.0000010275 	 0.0912411883 	 -0.0059534172 	 0.0062267128 	 5.0105252266
0.0000010300 	 0.0913458988 	 -0.0054288870 	 0.0144603848 	 4.9992113113
0.0000010325 	 0.0912411883 	 -0.0053239809 	 0.0041682944 	 5.0033254623
0.0000010350 	 0.0915553048 	 -0.0036454841 	 0.0072559211 	 5.0043540001
0.0000010375 	 0.0912411883 	 -0.0034356720 	 0.0021098778 	 5.0053825378
0.0000010400 	 0.0917647108 	 -0.0014424578 	 0.0041682944 	 5.0012683868
0.0000010425 	 0.0913458988 	 -0.0001835856 	 0.0072559211 	 5.0084681511
0.0000010450 	 0.0913458988 	 0.0027537830 	 0.0051975045 	 5.0012683868
0.0000010475 	 0.0911364853 	 0.0041175615 	 0.0072559211 	 5.0053825378
0.0000010500 	 0.0921835229 	 0.0060058702 	 0.0103435479 	 4.9981827736
0.0000010525 	 0.0915553048 	 0.0075794598 	 0.0062267128 	 5.0105252266
0.0000010550 	 0.0910317823 	 0.0090481443 	 0.0062267128 	 5.0053825378
0.0000010575 	 0.0914506018 	 0.0108315470 	 0.0072559211 	 5.0002398491
0.0000010600 	 0.0913458988 	 0.0115658892 	 0.0041682944 	 5.0064110756
0.0000010625 	 0.0909270793 	 0.0132443849 	 0.0082851313 	 5.0053825378
0.0000010650 	 0.0908223763 	 0.0132443849 	 0.0062267128 	 5.0064110756
0.0000010675 	 0.0907176733 	 0.0141885392 	 0.0072559211 	 5.0002398491
0.0000010700 	 0.0902988613 	 0.0141885392 	 0.0082851313 	 4.9950971603
0.0000010725 	 0.0910317823 	 0.0132443849 	 0.0072559211 	 5.0074396133
0.0000010750 	 0.0909270793 	 0.0132443849 	 0.0062267128 	 4.9981827736
0.0000010775 	 0.0911364853 	 0.0127198547 	 0.0113727581 	 5.0094966888
0.0000010800 	 0.0911364853 	 0.0112511711 	 0.0051975045 	 5.0064110756
0.0000010825 	 0.0920788199 	 0.0105168289 	 0.0062267128 	 5.0022969246
0.0000010850 	 0.0913458988 	 0.0089432383 	 0.0041682944 	 5.0094966888
0.0000010875 	 0.0918694139 	 0.0073696477 	 0.0041682944 	 4.9981827736
0.0000010900 	 0.0917647108 	 0.0055862460 	 0.0051975045 	 5.0033254623
0.0000010925 	 0.0920788199 	 0.0042224675 	 0.0062267128 	 5.0012683868
0.0000010950 	 0.0910317823 	 0.0030685011 	 0.0000514593 	 5.0012683868
0.0000010975 	 0.0913458988 	 0.0013900048 	 0.0093143396 	 5.0094966888
0.0000011000 	 0.0909270793 	 0.0002360386 	 0.0051975045 	 5.0084681511
0.0000011025 	 0.0914506018 	 0.0000262265 	 0.0041682944 	 5.0022969246
0.0000011050 	 0.0911364853 	 -0.0012326457 	 0.0051975045 	 5.0084681511
0.0000011075 	 0.0912411883 	 -0.0016522699 	 0.0041682944 	 5.0033254623
0.0000011100 	 0.0914506018 	 -0.0017571759 	 0.0062267128 	 4.9992113113
0.0000011125 	 0.0912411883 	 -0.0015473638 	 0.0082851313 	 5.0043540001
0.0000011150 	 0.0909270793 	 -0.0020718940 	 0.0062267128 	 4.9940686226
0.0000011175 	 0.0909270793 	 -0.0016522699 	 0.0062267128 	 5.0053825378
0.0000011200 	 0.0909270793 	 -0.0011277397 	 0.0031390861 	 5.0012683868
0.0000011225 	 0.0904035643 	 -0.0006032095 	 0.0062267128 	 5.0043540001
0.0000011250 	 0.0905082673 	 0.0003409446 	 0.0082851313 	 5.0022969246
0.0000011275 	 0.0899847522 	 -0.0002884916 	 0.0021098778 	 5.0002398491
0.0000011300 	 0.0899847522 	 0.0008654747 	 0.0124019664 	 5.0022969246
0.0000011325 	 0.0908223763 	 0.0004458507 	 0.0072559211 	 5.0033254623
0.0000011350 	 0.0902988613 	 0.0012850988 	 0.0031390861 	 4.9950971603
0.0000011375 	 0.0904035643 	 0.0011801928 	 0.0124019664 	 5.0053825378
0.0000011400 	 0.0897753462 	 0.0007605687 	 0.0082851313 	 5.0064110756
0.0000011425 	 0.0898800492 	 0.0005507567 	 0.0062267128 	 4.9992113113
0.0000011450 	 0.0907176733 	 0.0001311325 	 0.0093143396 	 5.0002398491
0.0000011475 	 0.0908223763 	 -0.0012326457 	 0.0041682944 	 5.0094966888
0.0000011500 	 0.0906129703 	 -0.0017571759 	 0.0093143396 	 4.9992113113
0.0000011525 	 0.0909270793 	 -0.0028062363 	 0.0093143396 	 5.0002398491
0.0000011550 	 0.0911364853 	 -0.0041700145 	 0.0021098778 	 5.0012683868
0.0000011575 	 0.0906129703 	 -0.0050092628 	 0.0010806676 	 4.9981827736
0.0000011600 	 0.0910317823 	 -0.0068975715 	 0.0062267128 	 5.0043540001
0.0000011625 	 0.0905082673 	 -0.0074221017 	 0.0021098778 	 4.9920115471
0.0000011650 	 0.0915553048 	 -0.0076319138 	 0.0062267128 	 5.0156683922
0.0000011675 	 0.0912411883 	 -0.0097300336 	 0.0082851313 	 4.9940686226
0.0000011700 	 0.0911364853 	 -0.0091005974 	 0.0082851313 	 5.0012683868
0.0000011725 	 0.0915553048 	 -0.0104643758 	 0.0062267128 	 5.0012683868
0.0000011750 	 0.0913458988 	 -0.0115134362 	 0.0113727581 	 4.9981827736
0.0000011775 	 0.0913458988 	 -0.0115134362 	 0.0031390861 	 5.0033254623
0.0000011800 	 0.0905082673 	 -0.0107790940 	 0.0082851313 	 5.0043540001
0.0000011825 	 0.0913458988 	 -0.0108840000 	 0.0082851313 	 4.9930400848
0.0000011850 	 0.0913458988 	 -0.0110938121 	 0.0041682944 	 5.0105252266
0.0000011875 	 0.0914506018 	 -0.0097300336 	 0.0062267128 	 4.9909830093
0.0000011900 	 0.0907176733 	 -0.0089956913 	 0.0031390861 	 5.0074396133
0.0000011925 	 0.0911364853 	 -0.0094153155 	 0.0072559211 	 4.9920115471
0.0000011950 	 0.0905082673 	 -0.0068975715 	 0.0093143396 	 5.0074396133
0.0000011975 	 0.0910317823 	 -0.0058485111 	 0.0010806676 	 5.0022969246
0.0000012000 	 0.0907176733 	 -0.0042749206 	 0.0062267128 	 5.0002398491
0.0000012025 	 0.0910317823 	 -0.0022817061 	 0.0062267128 	 4.9899544716
0.0000012050 	 0.0911364853 	 -0.0017571759 	 0.0062267128 	 5.0115542412
0.0000012075 	 0.0908223763 	 -0.0007081155 	 0.0103435479 	 4.9950971603
0.0000012100 	 0.0907176733 	 0.0012850988 	 0.0072559211 	 4.9981827736
0.0000012125 	 0.0910317823 	 0.0025439709 	 0.0072559211 	 4.9930400848
0.0000012150 	 0.0910317823 	 0.0036979374 	 0.0041682944 	 5.0064110756
0.0000012175 	 0.0913458988 	 0.0046420917 	 0.0051975045 	 5.0043540001
0.0000012200 	 0.0913458988 	 0.0072647417 	 0.0062267128 	 4.9940686226
0.0000012225 	 0.0915553048 	 0.0081039900 	 0.0093143396 	 5.0022969246
0.0000012250 	 0.0912411883 	 0.0088383323 	 0.0072559211 	 4.9971542358
0.0000012275 	 0.0916600078 	 0.0096775806 	 0.0021098778 	 5.0064110756
0.0000012300 	 0.0916600078 	 0.0100972047 	 0.0051975045 	 4.9940686226
0.0000012325 	 0.0914506018 	 0.0112511711 	 0.0072559211 	 5.0012683868
0.0000012350 	 0.0911364853 	 0.0115658892 	 0.0031390861 	 5.0022969246
0.0000012375 	 0.0912411883 	 0.0117757013 	 0.0051975045 	 5.0002398491
0.0000012400 	 0.0912411883 	 0.0105168289 	 0.0103435479 	 4.9950971603
0.0000012425 	 0.0917647108 	 0.0117757013 	 0.0062267128 	 5.0043540001
0.0000012450 	 0.0913458988 	 0.0114609832 	 0.0103435479 	 4.9971542358
0.0000012475 	 0.0916600078 	 0.0089432383 	 0.0041682944 	 5.0022969246
0.0000012500 	 0.0915553048 	 0.0094677685 	 0.0072559211 	 4.9868688583
0.0000012525 	 0.0915553048 	 0.0074745538 	 0.0062267128 	 5.0012683868
0.0000012550 	 0.0906129703 	 0.0062156823 	 0.0113727581 	 5.0002398491
0.0000012575 	 0.0909270793 	 0.0048519038 	 0.0041682944 	 4.9930400848
0.0000012600 	 0.0902988613 	 0.0019145350 	 0.0113727581 	 5.0084681511
0.0000012625 	 0.0905082673 	 0.0008654747 	 0.0082851313 	 4.9950971603
0.0000012650 	 0.0900894552 	 -0.0020718940 	 0.0093143396 	 4.9992113113
0.0000012675 	 0.0901941583 	 -0.0035405781 	 0.0072559211 	 5.0002398491
0.0000012700 	 0.0897753462 	 -0.0066877594 	 0.0082851313 	 4.9981827736
0.0000012725 	 0.0891471207 	 -0.0089956913 	 0.0103435479 	 5.0033254623
0.0000012750 	 0.0882047936 	 -0.0102545638 	 0.0062267128 	 4.9950971603
0.0000012775 	 0.0886236057 	 -0.0132968388 	 0.0072559211 	 5.0002398491
0.0000012800 	 0.0873671621 	 -0.0151851475 	 0.0051975045 	 5.0002398491
0.0000012825 	 0.0873671621 	 -0.0166538320 	 0.0021098778 	 5.0002398491
0.0000012850 	 0.0867389441 	 -0.0191715751 	 0.0082851313 	 5.0012683868
0.0000012875 	 0.0862154290 	 -0.0196961053 	 0.0093143396 	 4.9940686226
0.0000012900 	 0.0853777975 	 -0.0201157294 	 0.0041682944 	 5.0012683868
0.0000012925 	 0.0852730945 	 -0.0199059173 	 0.0041682944 	 4.9950971603
0.0000012950 	 0.0843307674 	 -0.0201157294 	 0.0072559211 	 4.9961256981
0.0000012975 	 0.0845401734 	 -0.0189617630 	 0.0010806676 	 5.0022969246
0.0000013000 	 0.0827602148 	 -0.0178077985 	 0.0072559211 	 4.9971542358
0.0000013025 	 0.0827602148 	 -0.0159194898 	 0.0062267128 	 5.0064110756
0.0000013050 	 0.0818178803 	 -0.0138213690 	 0.0082851313 	 4.9920115471
