[Sample Definition]	
Type	Time
Use Buffer	FALSE
delta	0.0000000025
start	-0.0000010250
nsample	1620.0000000000
nframes	1.000000
nAnalog	4.000000
nDigitalSets	0.000000
ChScale A 	1.000000
ChOffset A 	0.000000
ChScale B 	1.000000
ChOffset B 	0.000000
ChScale C 	1.000000
ChOffset C 	0.000000
ChScale D 	1.000000
ChOffset D 	0.000000
TriggerTime	46106.249316556	3/24/2026 9:59:00 AM
[Data]
Time	Chan A	Chan B	Chan C	Chan D
0.0000004725 	 0.0058031878 	 0.0151326936 	 0.0062267128 	 5.0074396133
0.0000004750 	 0.0060125948 	 0.0116707953 	 0.0082851313 	 4.9950971603
0.0000004775 	 0.0055937809 	 0.0095726745 	 0.0082851313 	 5.0146398544
0.0000004800 	 0.0062220017 	 0.0072647417 	 0.0031390861 	 5.0064110756
0.0000004825 	 0.0069549256 	 0.0051666219 	 0.0124019664 	 5.0136113167
0.0000004850 	 0.0068502226 	 0.0019145350 	 0.0062267128 	 5.0115542412
0.0000004875 	 0.0071643326 	 0.0004458507 	 0.0093143396 	 5.0022969246
0.0000004900 	 0.0075831460 	 -0.0013375517 	 0.0072559211 	 5.0053825378
0.0000004925 	 0.0075831460 	 -0.0030160483 	 0.0072559211 	 5.0002398491
0.0000004950 	 0.0077925529 	 -0.0035405781 	 0.0010806676 	 5.0064110756
0.0000004975 	 0.0077925529 	 -0.0044847326 	 0.0093143396 	 5.0105252266
0.0000005000 	 0.0075831460 	 -0.0053239809 	 0.0051975045 	 5.0146398544
0.0000005025 	 0.0080019599 	 -0.0046945447 	 0.0082851313 	 5.0094966888
0.0000005050 	 0.0075831460 	 -0.0046945447 	 0.0062267128 	 5.0105252266
0.0000005075 	 0.0076878499 	 -0.0042749206 	 0.0093143396 	 5.0033254623
0.0000005100 	 0.0074784430 	 -0.0038552962 	 0.0010806676 	 5.0053825378
0.0000005125 	 0.0078972569 	 -0.0030160483 	 0.0041682944 	 5.0002398491
0.0000005150 	 0.0068502226 	 -0.0016522699 	 0.0072559211 	 5.0094966888
0.0000005175 	 0.0076878499 	 -0.0009179276 	 0.0062267128 	 5.0074396133
0.0000005200 	 0.0069549256 	 0.0005507567 	 0.0072559211 	 5.0105252266
0.0000005225 	 0.0075831460 	 0.0018096289 	 0.0103435479 	 5.0115542412
0.0000005250 	 0.0073737400 	 0.0025439709 	 0.0093143396 	 5.0136113167
0.0000005275 	 0.0069549256 	 0.0044322796 	 0.0062267128 	 5.0012683868
0.0000005300 	 0.0070596291 	 0.0044322796 	 0.0051975045 	 5.0074396133
0.0000005325 	 0.0070596291 	 0.0060058702 	 0.0062267128 	 4.9992113113
0.0000005350 	 0.0064314087 	 0.0060058702 	 0.0103435479 	 5.0105252266
0.0000005375 	 0.0064314087 	 0.0075794598 	 0.0093143396 	 5.0084681511
0.0000005400 	 0.0066408156 	 0.0065304004 	 0.0021098778 	 5.0105252266
0.0000005425 	 0.0061172983 	 0.0073696477 	 0.0041682944 	 5.0094966888
0.0000005450 	 0.0060125948 	 0.0069500236 	 0.0072559211 	 5.0105252266
0.0000005475 	 0.0056984844 	 0.0059009641 	 0.0010806676 	 5.0094966888
0.0000005500 	 0.0058031878 	 0.0064254943 	 0.0021098778 	 5.0033254623
0.0000005525 	 0.0058031878 	 0.0049568098 	 0.0082851313 	 5.0053825378
0.0000005550 	 0.0061172983 	 0.0034881253 	 0.0072559211 	 5.0115542412
0.0000005575 	 0.0059078913 	 0.0026488770 	 0.0093143396 	 5.0064110756
0.0000005600 	 0.0065361122 	 0.0000262265 	 0.0103435479 	 5.0105252266
0.0000005625 	 0.0065361122 	 -0.0015473638 	 0.0041682944 	 5.0064110756
0.0000005650 	 0.0071643326 	 -0.0024915182 	 0.0103435479 	 5.0125827789
0.0000005675 	 0.0066408156 	 -0.0042749206 	 0.0072559211 	 5.0064110756
0.0000005700 	 0.0073737400 	 -0.0064779473 	 0.0051975045 	 5.0074396133
0.0000005725 	 0.0070596291 	 -0.0066877594 	 0.0082851313 	 5.0064110756
0.0000005750 	 0.0074784430 	 -0.0092055034 	 0.0103435479 	 5.0146398544
0.0000005775 	 0.0072690360 	 -0.0109889060 	 0.0082851313 	 5.0074396133
0.0000005800 	 0.0068502226 	 -0.0114085302 	 0.0082851313 	 5.0084681511
0.0000005825 	 0.0069549256 	 -0.0123526845 	 0.0082851313 	 5.0115542412
0.0000005850 	 0.0072690360 	 -0.0135066509 	 0.0082851313 	 5.0166969299
0.0000005875 	 0.0070596291 	 -0.0130870268 	 0.0093143396 	 5.0002398491
0.0000005900 	 0.0074784430 	 -0.0128772147 	 0.0093143396 	 5.0064110756
0.0000005925 	 0.0068502226 	 -0.0130870268 	 0.0041682944 	 5.0033254623
0.0000005950 	 0.0062220017 	 -0.0119330604 	 0.0124019664 	 5.0146398544
0.0000005975 	 0.0070596291 	 -0.0117232483 	 0.0072559211 	 5.0043540001
0.0000006000 	 0.0066408156 	 -0.0104643758 	 0.0082851313 	 5.0136113167
0.0000006025 	 0.0066408156 	 -0.0085760672 	 0.0134311765 	 5.0115542412
0.0000006050 	 0.0065361122 	 -0.0073171956 	 0.0072559211 	 5.0084681511
0.0000006075 	 0.0061172983 	 -0.0055337930 	 0.0082851313 	 5.0053825378
0.0000006100 	 0.0062220017 	 -0.0030160483 	 0.0031390861 	 5.0146398544
0.0000006125 	 0.0067455191 	 -0.0009179276 	 0.0031390861 	 5.0012683868
0.0000006150 	 0.0064314087 	 0.0010752868 	 0.0051975045 	 5.0043540001
0.0000006175 	 0.0067455191 	 0.0040126555 	 0.0082851313 	 5.0084681511
0.0000006200 	 0.0060125948 	 0.0060058702 	 0.0082851313 	 5.0115542412
0.0000006225 	 0.0065361122 	 0.0082088960 	 0.0031390861 	 5.0146398544
0.0000006250 	 0.0060125948 	 0.0102021107 	 0.0113727581 	 5.0053825378
0.0000006275 	 0.0068502226 	 0.0125100426 	 0.0041682944 	 5.0053825378
0.0000006300 	 0.0064314087 	 0.0145032573 	 0.0041682944 	 5.0064110756
0.0000006325 	 0.0066408156 	 0.0157621298 	 0.0031390861 	 5.0074396133
0.0000006350 	 0.0060125948 	 0.0168111902 	 0.0113727581 	 5.0105252266
0.0000006375 	 0.0064314087 	 0.0185945928 	 0.0062267128 	 5.0094966888
0.0000006400 	 0.0064314087 	 0.0190142170 	 0.0051975045 	 5.0084681511
0.0000006425 	 0.0066408156 	 0.0194338411 	 0.0093143396 	 5.0136113167
0.0000006450 	 0.0062220017 	 0.0191191230 	 0.0041682944 	 5.0053825378
0.0000006475 	 0.0066408156 	 0.0192240290 	 0.0031390861 	 5.0115542412
0.0000006500 	 0.0068502226 	 0.0191191230 	 0.0082851313 	 5.0043540001
0.0000006525 	 0.0066408156 	 0.0180700626 	 0.0082851313 	 5.0094966888
0.0000006550 	 0.0073737400 	 0.0170210022 	 0.0062267128 	 4.9992113113
0.0000006575 	 0.0072690360 	 0.0158670358 	 0.0041682944 	 5.0156683922
0.0000006600 	 0.0071643326 	 0.0132443849 	 0.0082851313 	 5.0084681511
0.0000006625 	 0.0076878499 	 0.0129296668 	 0.0072559211 	 5.0187540054
0.0000006650 	 0.0078972569 	 0.0100972047 	 0.0082851313 	 5.0012683868
0.0000006675 	 0.0077925529 	 0.0084187081 	 0.0082851313 	 5.0125827789
0.0000006700 	 0.0071643326 	 0.0067402124 	 0.0093143396 	 5.0012683868
0.0000006725 	 0.0072690360 	 0.0041175615 	 0.0082851313 	 5.0156683922
0.0000006750 	 0.0073737400 	 0.0024390651 	 0.0124019664 	 5.0064110756
0.0000006775 	 0.0070596291 	 0.0009703807 	 0.0041682944 	 5.0166969299
0.0000006800 	 0.0070596291 	 -0.0009179276 	 0.0062267128 	 5.0105252266
0.0000006825 	 0.0072690360 	 -0.0024915182 	 0.0031390861 	 5.0115542412
0.0000006850 	 0.0073737400 	 -0.0034356720 	 0.0031390861 	 5.0094966888
0.0000006875 	 0.0065361122 	 -0.0061632292 	 0.0103435479 	 5.0105252266
0.0000006900 	 0.0068502226 	 -0.0055337930 	 0.0062267128 	 5.0084681511
0.0000006925 	 0.0072690360 	 -0.0067926655 	 0.0051975045 	 4.9992113113
0.0000006950 	 0.0067455191 	 -0.0067926655 	 0.0051975045 	 5.0115542412
0.0000006975 	 0.0067455191 	 -0.0073171956 	 0.0082851313 	 5.0136113167
0.0000007000 	 0.0070596291 	 -0.0066877594 	 0.0082851313 	 5.0125827789
0.0000007025 	 0.0066408156 	 -0.0063730413 	 0.0010806676 	 5.0053825378
0.0000007050 	 0.0070596291 	 -0.0053239809 	 0.0082851313 	 5.0115542412
0.0000007075 	 0.0073737400 	 -0.0038552962 	 0.0082851313 	 5.0043540001
0.0000007100 	 0.0070596291 	 -0.0031209539 	 0.0062267128 	 5.0166969299
0.0000007125 	 0.0065361122 	 -0.0006032095 	 0.0072559211 	 5.0022969246
0.0000007150 	 0.0064314087 	 0.0002360386 	 0.0093143396 	 5.0136113167
0.0000007175 	 0.0067455191 	 0.0031734072 	 0.0062267128 	 5.0094966888
0.0000007200 	 0.0065361122 	 0.0053764340 	 0.0062267128 	 5.0125827789
0.0000007225 	 0.0065361122 	 0.0068451185 	 0.0031390861 	 5.0105252266
0.0000007250 	 0.0065361122 	 0.0083138021 	 0.0072559211 	 5.0125827789
0.0000007275 	 0.0066408156 	 0.0110413590 	 0.0062267128 	 5.0094966888
0.0000007300 	 0.0063267052 	 0.0130345728 	 0.0113727581 	 5.0115542412
0.0000007325 	 0.0066408156 	 0.0152375996 	 0.0051975045 	 4.9981827736
0.0000007350 	 0.0066408156 	 0.0162866600 	 0.0051975045 	 5.0115542412
0.0000007375 	 0.0070596291 	 0.0179651566 	 0.0093143396 	 5.0074396133
0.0000007400 	 0.0073737400 	 0.0195387471 	 0.0010806676 	 5.0094966888
0.0000007425 	 0.0074784430 	 0.0202730894 	 0.0082851313 	 5.0022969246
0.0000007450 	 0.0064314087 	 0.0212172437 	 0.0041682944 	 5.0156683922
0.0000007475 	 0.0073737400 	 0.0217417739 	 0.0062267128 	 5.0115542412
0.0000007500 	 0.0074784430 	 0.0209025256 	 0.0051975045 	 5.0146398544
0.0000007525 	 0.0071643326 	 0.0204829015 	 0.0103435479 	 5.0002398491
0.0000007550 	 0.0076878499 	 0.0200632773 	 0.0072559211 	 5.0136113167
0.0000007575 	 0.0070596291 	 0.0189093109 	 0.0082851313 	 5.0043540001
0.0000007600 	 0.0073737400 	 0.0169160962 	 0.0051975045 	 5.0146398544
0.0000007625 	 0.0069549256 	 0.0151326936 	 0.0051975045 	 5.0074396133
0.0000007650 	 0.0066408156 	 0.0140836332 	 0.0051975045 	 5.0146398544
0.0000007675 	 0.0066408156 	 0.0113560772 	 0.0093143396 	 5.0064110756
0.0000007700 	 0.0066408156 	 0.0086285202 	 0.0031390861 	 5.0115542412
0.0000007725 	 0.0063267052 	 0.0064254943 	 0.0041682944 	 5.0053825378
0.0000007750 	 0.0064314087 	 0.0036979374 	 0.0062267128 	 5.0136113167
0.0000007775 	 0.0062220017 	 0.0002360386 	 0.0093143396 	 5.0074396133
0.0000007800 	 0.0064314087 	 -0.0023866121 	 0.0072559211 	 5.0115542412
0.0000007825 	 0.0065361122 	 -0.0049043568 	 0.0093143396 	 5.0084681511
0.0000007850 	 0.0076878499 	 -0.0074221017 	 0.0041682944 	 5.0136113167
0.0000007875 	 0.0065361122 	 -0.0104643758 	 0.0103435479 	 5.0022969246
0.0000007900 	 0.0077925529 	 -0.0129821207 	 0.0062267128 	 5.0094966888
0.0000007925 	 0.0069549256 	 -0.0154998656 	 0.0051975045 	 5.0074396133
0.0000007950 	 0.0070596291 	 -0.0167587381 	 0.0093143396 	 5.0084681511
0.0000007975 	 0.0070596291 	 -0.0192764811 	 0.0124019664 	 5.0064110756
0.0000008000 	 0.0073737400 	 -0.0205353536 	 0.0041682944 	 5.0115542412
0.0000008025 	 0.0071643326 	 -0.0212696958 	 0.0082851313 	 5.0094966888
0.0000008050 	 0.0069549256 	 -0.0216893200 	 0.0051975045 	 5.0115542412
0.0000008075 	 0.0069549256 	 -0.0231580045 	 0.0093143396 	 5.0033254623
0.0000008100 	 0.0066408156 	 -0.0230530985 	 0.0082851313 	 5.0166969299
0.0000008125 	 0.0070596291 	 -0.0218991321 	 0.0010806676 	 5.0043540001
0.0000008150 	 0.0062220017 	 -0.0212696958 	 0.0093143396 	 5.0074396133
0.0000008175 	 0.0067455191 	 -0.0212696958 	 0.0082851313 	 5.0074396133
0.0000008200 	 0.0064314087 	 -0.0203255415 	 0.0072559211 	 5.0136113167
0.0000008225 	 0.0063267052 	 -0.0183323268 	 0.0041682944 	 5.0094966888
0.0000008250 	 0.0064314087 	 -0.0167587381 	 0.0051975045 	 5.0043540001
0.0000008275 	 0.0068502226 	 -0.0153949596 	 0.0103435479 	 5.0094966888
0.0000008300 	 0.0067455191 	 -0.0134017449 	 0.0062267128 	 5.0074396133
0.0000008325 	 0.0061172983 	 -0.0109889060 	 0.0093143396 	 5.0094966888
0.0000008350 	 0.0069549256 	 -0.0104643758 	 0.0072559211 	 5.0022969246
0.0000008375 	 0.0062220017 	 -0.0072122896 	 0.0041682944 	 5.0105252266
0.0000008400 	 0.0069549256 	 -0.0055337930 	 0.0082851313 	 5.0084681511
0.0000008425 	 0.0064314087 	 -0.0042749206 	 0.0062267128 	 5.0125827789
0.0000008450 	 0.0063267052 	 -0.0016522699 	 0.0051975045 	 5.0043540001
0.0000008475 	 0.0058031878 	 0.0001311325 	 0.0051975045 	 5.0156683922
0.0000008500 	 0.0063267052 	 0.0014949108 	 0.0051975045 	 4.9971542358
0.0000008525 	 0.0065361122 	 0.0032783132 	 0.0031390861 	 5.0125827789
0.0000008550 	 0.0070596291 	 0.0041175615 	 0.0041682944 	 5.0022969246
0.0000008575 	 0.0059078913 	 0.0059009641 	 0.0051975045 	 5.0136113167
0.0000008600 	 0.0071643326 	 0.0067402124 	 0.0072559211 	 5.0094966888
0.0000008625 	 0.0065361122 	 0.0071598357 	 0.0062267128 	 5.0136113167
0.0000008650 	 0.0074784430 	 0.0084187081 	 0.0051975045 	 4.9961256981
0.0000008675 	 0.0073737400 	 0.0089432383 	 0.0072559211 	 5.0136113167
0.0000008700 	 0.0078972569 	 0.0089432383 	 0.0072559211 	 5.0012683868
0.0000008725 	 0.0076878499 	 0.0106217349 	 0.0041682944 	 5.0187540054
0.0000008750 	 0.0075831460 	 0.0107266409 	 0.0062267128 	 5.0033254623
0.0000008775 	 0.0074784430 	 0.0105168289 	 0.0062267128 	 5.0115542412
0.0000008800 	 0.0076878499 	 0.0108315470 	 0.0113727581 	 5.0043540001
0.0000008825 	 0.0070596291 	 0.0110413590 	 0.0051975045 	 5.0084681511
0.0000008850 	 0.0074784430 	 0.0113560772 	 0.0134311765 	 5.0074396133
0.0000008875 	 0.0074784430 	 0.0114609832 	 0.0093143396 	 5.0064110756
0.0000008900 	 0.0075831460 	 0.0118806073 	 0.0041682944 	 5.0105252266
0.0000008925 	 0.0074784430 	 0.0116707953 	 0.0072559211 	 5.0053825378
0.0000008950 	 0.0072690360 	 0.0111462651 	 0.0082851313 	 5.0074396133
0.0000008975 	 0.0068502226 	 0.0119855125 	 0.0062267128 	 5.0115542412
0.0000009000 	 0.0066408156 	 0.0113560772 	 0.0041682944 	 5.0033254623
0.0000009025 	 0.0073737400 	 0.0106217349 	 0.0093143396 	 5.0012683868
0.0000009050 	 0.0069549256 	 0.0110413590 	 0.0031390861 	 5.0125827789
0.0000009075 	 0.0074784430 	 0.0108315470 	 0.0072559211 	 5.0043540001
0.0000009100 	 0.0066408156 	 0.0102021107 	 0.0041682944 	 5.0146398544
0.0000009125 	 0.0069549256 	 0.0090481443 	 0.0051975045 	 4.9971542358
0.0000009150 	 0.0072690360 	 0.0089432383 	 0.0072559211 	 5.0115542412
0.0000009175 	 0.0068502226 	 0.0071598357 	 0.0062267128 	 5.0105252266
0.0000009200 	 0.0072690360 	 0.0063205883 	 0.0082851313 	 5.0074396133
0.0000009225 	 0.0069549256 	 0.0049568098 	 0.0051975045 	 5.0084681511
0.0000009250 	 0.0063267052 	 0.0032783132 	 0.0072559211 	 5.0084681511
0.0000009275 	 0.0066408156 	 0.0022292531 	 0.0124019664 	 5.0064110756
0.0000009300 	 0.0067455191 	 0.0002360386 	 0.0041682944 	 5.0105252266
0.0000009325 	 0.0060125948 	 -0.0012326457 	 0.0072559211 	 5.0033254623
0.0000009350 	 0.0064314087 	 -0.0042749206 	 0.0051975045 	 5.0146398544
0.0000009375 	 0.0063267052 	 -0.0049043568 	 0.0113727581 	 5.0022969246
0.0000009400 	 0.0059078913 	 -0.0077368198 	 0.0082851313 	 5.0053825378
0.0000009425 	 0.0059078913 	 -0.0075270077 	 0.0072559211 	 5.0084681511
0.0000009450 	 0.0062220017 	 -0.0095202215 	 0.0031390861 	 5.0125827789
0.0000009475 	 0.0068502226 	 -0.0109889060 	 0.0093143396 	 5.0053825378
0.0000009500 	 0.0063267052 	 -0.0115134362 	 0.0082851313 	 5.0043540001
0.0000009525 	 0.0067455191 	 -0.0114085302 	 0.0103435479 	 5.0053825378
0.0000009550 	 0.0069549256 	 -0.0120379664 	 0.0072559211 	 5.0084681511
0.0000009575 	 0.0066408156 	 -0.0114085302 	 0.0051975045 	 5.0033254623
0.0000009600 	 0.0065361122 	 -0.0108840000 	 0.0062267128 	 5.0064110756
0.0000009625 	 0.0063267052 	 -0.0095202215 	 0.0062267128 	 5.0033254623
0.0000009650 	 0.0072690360 	 -0.0078417258 	 0.0072559211 	 5.0125827789
0.0000009675 	 0.0066408156 	 -0.0060583232 	 0.0103435479 	 5.0002398491
0.0000009700 	 0.0071643326 	 -0.0043798266 	 0.0093143396 	 5.0084681511
0.0000009725 	 0.0067455191 	 -0.0017571759 	 0.0082851313 	 5.0053825378
0.0000009750 	 0.0067455191 	 0.0011801928 	 0.0010806676 	 5.0115542412
0.0000009775 	 0.0069549256 	 0.0029635951 	 0.0093143396 	 4.9961256981
0.0000009800 	 0.0067455191 	 0.0053764340 	 0.0082851313 	 5.0115542412
0.0000009825 	 0.0058031878 	 0.0083138021 	 0.0041682944 	 5.0033254623
0.0000009850 	 0.0067455191 	 0.0104119228 	 0.0093143396 	 5.0125827789
0.0000009875 	 0.0069549256 	 0.0117757013 	 0.0062267128 	 5.0022969246
0.0000009900 	 0.0065361122 	 0.0126149487 	 0.0124019664 	 5.0105252266
0.0000009925 	 0.0070596291 	 0.0133492909 	 0.0072559211 	 5.0012683868
0.0000009950 	 0.0072690360 	 0.0143983513 	 0.0062267128 	 5.0115542412
0.0000009975 	 0.0076878499 	 0.0143983513 	 0.0072559211 	 5.0022969246
0.0000010000 	 0.0072690360 	 0.0137689151 	 0.0072559211 	 5.0064110756
0.0000010025 	 0.0065361122 	 0.0123002306 	 0.0072559211 	 5.0012683868
0.0000010050 	 0.0065361122 	 0.0103070168 	 0.0041682944 	 5.0043540001
0.0000010075 	 0.0066408156 	 0.0081039900 	 0.0103435479 	 4.9992113113
0.0000010100 	 0.0063267052 	 0.0049568098 	 0.0093143396 	 5.0115542412
0.0000010125 	 0.0072690360 	 0.0022292531 	 0.0124019664 	 5.0022969246
0.0000010150 	 0.0064314087 	 -0.0015473638 	 0.0072559211 	 5.0043540001
0.0000010175 	 0.0068502226 	 -0.0047994507 	 0.0082851313 	 5.0053825378
0.0000010200 	 0.0066408156 	 -0.0083662551 	 0.0082851313 	 5.0074396133
0.0000010225 	 0.0064314087 	 -0.0113036241 	 0.0041682944 	 5.0074396133
0.0000010250 	 0.0066408156 	 -0.0156047717 	 0.0062267128 	 5.0043540001
0.0000010275 	 0.0067455191 	 -0.0179127045 	 0.0103435479 	 5.0064110756
0.0000010300 	 0.0063267052 	 -0.0201157294 	 0.0072559211 	 5.0043540001
0.0000010325 	 0.0068502226 	 -0.0221089441 	 0.0062267128 	 5.0053825378
0.0000010350 	 0.0060125948 	 -0.0249414071 	 0.0000514593 	 5.0012683868
0.0000010375 	 0.0067455191 	 -0.0250463132 	 0.0082851313 	 5.0074396133
0.0000010400 	 0.0067455191 	 -0.0265149977 	 0.0062267128 	 5.0012683868
0.0000010425 	 0.0062220017 	 -0.0252561253 	 0.0082851313 	 5.0074396133
0.0000010450 	 0.0070596291 	 -0.0248365011 	 0.0051975045 	 5.0043540001
0.0000010475 	 0.0065361122 	 -0.0238923468 	 0.0113727581 	 5.0156683922
0.0000010500 	 0.0066408156 	 -0.0228432864 	 0.0082851313 	 5.0002398491
0.0000010525 	 0.0066408156 	 -0.0195911992 	 0.0082851313 	 5.0074396133
0.0000010550 	 0.0066408156 	 -0.0167587381 	 0.0041682944 	 4.9961256981
0.0000010575 	 0.0061172983 	 -0.0143458992 	 0.0072559211 	 5.0074396133
0.0000010600 	 0.0061172983 	 -0.0114085302 	 0.0082851313 	 5.0022969246
0.0000010625 	 0.0066408156 	 -0.0066877594 	 0.0093143396 	 5.0094966888
0.0000010650 	 0.0070596291 	 -0.0043798266 	 0.0062267128 	 4.9981827736
0.0000010675 	 0.0067455191 	 -0.0001835856 	 0.0082851313 	 5.0125827789
0.0000010700 	 0.0064314087 	 0.0026488770 	 0.0093143396 	 5.0022969246
0.0000010725 	 0.0065361122 	 0.0056911521 	 0.0041682944 	 5.0125827789
0.0000010750 	 0.0071643326 	 0.0099922987 	 0.0082851313 	 5.0022969246
0.0000010775 	 0.0069549256 	 0.0123002306 	 0.0051975045 	 5.0105252266
0.0000010800 	 0.0068502226 	 0.0150277875 	 0.0021098778 	 5.0012683868
0.0000010825 	 0.0068502226 	 0.0163915660 	 0.0041682944 	 5.0074396133
0.0000010850 	 0.0074784430 	 0.0175455324 	 0.0031390861 	 5.0053825378
0.0000010875 	 0.0072690360 	 0.0194338411 	 0.0103435479 	 5.0012683868
0.0000010900 	 0.0078972569 	 0.0203779954 	 0.0021098778 	 5.0043540001
0.0000010925 	 0.0067455191 	 0.0214270558 	 0.0113727581 	 5.0002398491
0.0000010950 	 0.0071643326 	 0.0206927136 	 0.0031390861 	 5.0033254623
0.0000010975 	 0.0076878499 	 0.0195387471 	 0.0103435479 	 5.0053825378
0.0000011000 	 0.0075831460 	 0.0197485592 	 0.0103435479 	 4.9992113113
0.0000011025 	 0.0074784430 	 0.0192240290 	 0.0062267128 	 4.9971542358
0.0000011050 	 0.0071643326 	 0.0183847807 	 0.0072559211 	 5.0084681511
0.0000011075 	 0.0075831460 	 0.0179651566 	 0.0072559211 	 4.9981827736
0.0000011100 	 0.0070596291 	 0.0157621298 	 0.0041682944 	 5.0094966888
0.0000011125 	 0.0077925529 	 0.0155523177 	 0.0082851313 	 4.9940686226
0.0000011150 	 0.0063267052 	 0.0149228815 	 0.0062267128 	 5.0105252266
0.0000011175 	 0.0069549256 	 0.0146081634 	 0.0031390861 	 5.0012683868
0.0000011200 	 0.0069549256 	 0.0133492909 	 0.0062267128 	 5.0074396133
0.0000011225 	 0.0066408156 	 0.0116707953 	 0.0103435479 	 4.9961256981
0.0000011250 	 0.0070596291 	 0.0118806073 	 0.0062267128 	 5.0084681511
0.0000011275 	 0.0062220017 	 0.0110413590 	 0.0093143396 	 4.9971542358
0.0000011300 	 0.0066408156 	 0.0109364530 	 0.0072559211 	 5.0074396133
0.0000011325 	 0.0065361122 	 0.0099922987 	 0.0062267128 	 4.9950971603
0.0000011350 	 0.0065361122 	 0.0088383323 	 0.0082851313 	 5.0053825378
0.0000011375 	 0.0064314087 	 0.0090481443 	 0.0113727581 	 5.0012683868
0.0000011400 	 0.0063267052 	 0.0085236141 	 0.0082851313 	 5.0053825378
0.0000011425 	 0.0058031878 	 0.0088383323 	 0.0093143396 	 5.0012683868
0.0000011450 	 0.0067455191 	 0.0065304004 	 0.0031390861 	 5.0053825378
0.0000011475 	 0.0061172983 	 0.0049568098 	 0.0093143396 	 4.9992113113
0.0000011500 	 0.0062220017 	 0.0052715279 	 0.0072559211 	 5.0012683868
0.0000011525 	 0.0062220017 	 0.0049568098 	 0.0041682944 	 5.0022969246
0.0000011550 	 0.0062220017 	 0.0045371857 	 0.0072559211 	 5.0033254623
0.0000011575 	 0.0066408156 	 0.0027537830 	 0.0093143396 	 4.9981827736
0.0000011600 	 0.0070596291 	 0.0007605687 	 0.0103435479 	 4.9981827736
0.0000011625 	 0.0062220017 	 0.0011801928 	 0.0082851313 	 4.9961256981
0.0000011650 	 0.0066408156 	 0.0003409446 	 0.0093143396 	 5.0022969246
0.0000011675 	 0.0062220017 	 -0.0002884916 	 0.0062267128 	 5.0053825378
0.0000011700 	 0.0067455191 	 -0.0008130216 	 0.0072559211 	 5.0012683868
0.0000011725 	 0.0067455191 	 -0.0028062363 	 0.0041682944 	 4.9971542358
0.0000011750 	 0.0059078913 	 -0.0024915182 	 0.0103435479 	 5.0012683868
0.0000011775 	 0.0058031878 	 -0.0031209539 	 0.0103435479 	 5.0022969246
0.0000011800 	 0.0063267052 	 -0.0023866121 	 0.0051975045 	 5.0022969246
0.0000011825 	 0.0065361122 	 -0.0028062363 	 0.0021098778 	 4.9992113113
0.0000011850 	 0.0067455191 	 -0.0036454841 	 0.0072559211 	 5.0022969246
0.0000011875 	 0.0066408156 	 -0.0039602024 	 0.0082851313 	 4.9930400848
0.0000011900 	 0.0069549256 	 -0.0022817061 	 0.0051975045 	 5.0022969246
0.0000011925 	 0.0070596291 	 -0.0023866121 	 0.0072559211 	 5.0002398491
0.0000011950 	 0.0065361122 	 -0.0017571759 	 0.0103435479 	 5.0033254623
0.0000011975 	 0.0065361122 	 -0.0022817061 	 0.0062267128 	 4.9950971603
0.0000012000 	 0.0068502226 	 -0.0027013302 	 0.0072559211 	 5.0053825378
0.0000012025 	 0.0069549256 	 -0.0014424578 	 0.0010806676 	 4.9961256981
0.0000012050 	 0.0066408156 	 -0.0010228336 	 0.0103435479 	 5.0094966888
0.0000012075 	 0.0070596291 	 -0.0012326457 	 0.0062267128 	 4.9930400848
0.0000012100 	 0.0069549256 	 -0.0011277397 	 0.0113727581 	 5.0064110756
0.0000012125 	 0.0074784430 	 -0.0017571759 	 0.0062267128 	 4.9950971603
0.0000012150 	 0.0070596291 	 -0.0002884916 	 0.0082851313 	 5.0012683868
0.0000012175 	 0.0068502226 	 0.0007605687 	 0.0103435479 	 4.9971542358
0.0000012200 	 0.0071643326 	 -0.0002884916 	 0.0062267128 	 5.0053825378
0.0000012225 	 0.0069549256 	 -0.0011277397 	 0.0082851313 	 4.9950971603
0.0000012250 	 0.0063267052 	 -0.0011277397 	 0.0072559211 	 4.9981827736
0.0000012275 	 0.0069549256 	 -0.0002884916 	 0.0082851313 	 4.9992113113
0.0000012300 	 0.0060125948 	 -0.0007081155 	 0.0082851313 	 5.0022969246
0.0000012325 	 0.0071643326 	 -0.0004983037 	 0.0082851313 	 4.9981827736
0.0000012350 	 0.0067455191 	 -0.0030160483 	 0.0113727581 	 4.9981827736
0.0000012375 	 0.0071643326 	 -0.0017571759 	 0.0062267128 	 4.9981827736
0.0000012400 	 0.0074784430 	 -0.0032258600 	 0.0051975045 	 5.0002398491
0.0000012425 	 0.0071643326 	 -0.0017571759 	 0.0072559211 	 4.9981827736
0.0000012450 	 0.0076878499 	 -0.0032258600 	 0.0062267128 	 4.9909830093
0.0000012475 	 0.0071643326 	 -0.0038552962 	 0.0041682944 	 5.0064110756
0.0000012500 	 0.0077925529 	 -0.0050092628 	 0.0082851313 	 5.0043540001
0.0000012525 	 0.0074784430 	 -0.0037503901 	 0.0093143396 	 5.0012683868
0.0000012550 	 0.0076878499 	 -0.0043798266 	 0.0062267128 	 4.9950971603
0.0000012575 	 0.0068502226 	 -0.0050092628 	 0.0093143396 	 5.0053825378
0.0000012600 	 0.0071643326 	 -0.0057436051 	 0.0072559211 	 4.9981827736
